Cartel	185	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	186	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	187	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	188	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	189	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	190	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	191	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	192	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	193	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	194	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	195	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	196	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	197	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	198	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	199	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	200	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	201	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	202	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	203	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	204	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	205	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	206	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	207	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	208	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	209	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	210	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	211	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	212	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	213	0	0	0	0	0								[RUTA NACIONAL N° 9][0][0][][00002804][2046][1][1]	0	0
Cartel	214	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	215	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	216	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	217	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	218	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	219	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	220	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	221	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	222	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
