112	111	9	76	170	NULL	2007-01-01	2007-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
113	111	9	76	170	NULL	2003-01-01	2003-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
114	111	9	76	170	NULL	2004-01-01	2004-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
115	111	9	76	170	NULL	2005-01-01	2005-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
116	111	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
117	111	9	76	170	NULL	2013-01-01	2013-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
118	113	9	76	170	NULL	2000-01-01	2000-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
119	113	9	76	170	NULL	2007-01-01	2007-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
120	113	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
121	113	9	76	170	NULL	2005-01-01	2005-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
122	113	9	76	170	NULL	2004-01-01	2004-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
123	113	9	76	170	NULL	2003-01-01	2003-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
124	113	9	76	170	NULL	2002-01-01	2002-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
125	113	9	76	170	NULL	2001-01-01	2001-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
126	118	9	76	170	NULL	2005-01-01	2005-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
127	118	9	76	170	NULL	2004-01-01	2004-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
128	118	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
129	118	9	76	170	NULL	2007-01-01	2007-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
130	118	9	76	170	NULL	2008-01-01	2008-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
131	118	9	76	170	NULL	2009-01-01	2009-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
132	118	9	76	170	NULL	2010-01-01	2010-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
133	118	9	76	170	NULL	2011-01-01	2011-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
134	118	9	76	170	NULL	2012-01-01	2012-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
135	118	9	76	170	NULL	2013-01-01	2013-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
136	118	9	76	170	NULL	2016-01-01	2016-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
137	118	9	76	170	NULL	2017-01-01	2017-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
138	118	9	76	170	NULL	2021-01-01	2021-12-31	2021-10-21	0	100.00	0.00	NULL	0		0	0		0	NULL	
139	118	9	76	170	NULL	2024-01-01	2024-12-31	2024-04-12	0	100.00	0.00	NULL	0		0	0		0	NULL	
140	118	9	76	170	NULL	2002-01-01	2002-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
141	118	9	76	170	NULL	2003-01-01	2003-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
142	121	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
143	121	9	76	170	NULL	2002-01-01	2002-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
144	121	9	76	170	NULL	2001-01-01	2001-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
145	121	9	76	170	NULL	2000-01-01	2000-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
146	128	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
147	128	9	76	170	NULL	2005-01-01	2005-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
148	128	9	76	170	NULL	2004-01-01	2004-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
149	128	9	76	170	NULL	2003-01-01	2003-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
150	128	9	76	170	NULL	2002-01-01	2002-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
151	128	9	76	170	NULL	2001-01-01	2001-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
152	128	9	76	170	NULL	2000-01-01	2000-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
153	128	9	76	170	NULL	2012-01-01	2012-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
154	128	9	76	170	NULL	2011-01-01	2011-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
155	128	9	76	170	NULL	2010-01-01	2010-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
156	128	9	76	170	NULL	2009-01-01	2009-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
157	128	9	76	170	NULL	2007-01-01	2007-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
158	150	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
159	150	9	76	170	NULL	2005-01-01	2005-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
160	150	9	76	170	NULL	2004-01-01	2004-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
161	150	9	76	170	NULL	2003-01-01	2003-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
162	150	9	76	170	NULL	2008-01-01	2008-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
163	150	9	76	170	NULL	2007-01-01	2007-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
164	153	9	76	170	NULL	2002-01-01	2002-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
165	153	9	76	170	NULL	2001-01-01	2001-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
166	153	9	76	170	NULL	2000-01-01	2000-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
167	153	9	76	170	NULL	2007-01-01	2007-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
168	153	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
169	153	9	76	170	NULL	2003-01-01	2003-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
170	153	9	76	170	NULL	2004-01-01	2004-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
171	153	9	76	170	NULL	2005-01-01	2005-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
172	165	9	76	170	NULL	2002-01-01	2002-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
173	165	9	76	170	NULL	2003-01-01	2003-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
174	165	9	76	170	NULL	2004-01-01	2004-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
175	165	9	76	170	NULL	2005-01-01	2005-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
176	165	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
177	165	9	76	170	NULL	2007-01-01	2007-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
178	165	9	76	170	NULL	2000-01-01	2000-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
179	165	9	76	170	NULL	2001-01-01	2001-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
180	171	9	76	170	NULL	2023-01-01	2023-12-31	2023-12-29	0	100.00	0.00	NULL	0		0	0		0	NULL	
181	174	9	76	170	NULL	2002-01-01	2002-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
182	174	9	76	170	NULL	2001-01-01	2001-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
183	174	9	76	170	NULL	2000-01-01	2000-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
184	174	9	76	170	NULL	2003-01-01	2003-12-31	NULL	0	50.00	0.00	NULL	0		0	0		0	NULL	
185	184	9	76	170	NULL	2009-01-01	2009-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
186	217	9	76	170	NULL	2000-01-01	2000-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
187	225	9	76	170	NULL	2014-01-01	2014-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
188	225	9	76	170	NULL	2016-01-01	2016-12-31	2019-09-04	0	100.00	0.00	NULL	0		0	0		0	NULL	
189	225	9	76	170	NULL	2017-01-01	2017-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
190	225	9	76	170	NULL	2018-01-01	2018-12-31	2019-03-22	0	100.00	0.00	NULL	0		0	0		0	NULL	
191	225	9	76	170	NULL	2019-01-01	2019-12-31	2019-09-04	0	100.00	0.00	NULL	0		0	0		0	NULL	
